ID,Name,Sex,Height,Weight,Regions
55246,Lars Magnus Peter Johansson,男,181.0,71.0,{'瑞典'}
55249,Per Arne Roger Johansson,男,189.0,88.0,{'瑞典'}
55254,Rune Arnold Georg Johansson,男,NAN,NAN,{'瑞典'}
55258,Sixten Emanuel Petri Johansson,男,NAN,NAN,{'瑞典'}
55261,Stig-Gran Johansson,男,172.0,72.0,{'瑞典'}
55266,Sven Olof Gunnar Johansson (-Tumba),男,188.0,81.0,{'瑞典'}
55275,Tomas Carl-Erik Johansson,男,169.0,66.0,{'瑞典'}
55276,Lauri Tommy Bjrn Stig Johansson (-Bjrnquist),男,182.0,81.0,{'瑞典'}
55279,Ulf Lennart Johansson,男,182.0,81.0,{'瑞典'}
55281,Britta Johanna Helena Johansson-Norgren,女,169.0,67.0,{'瑞典'}
55282,Lillemor Marie Johansson-Risby,女,161.0,56.0,{'瑞典'}
55285,Therese Johaug,女,162.0,NAN,{'挪威'}
55296,Vclav John,男,NAN,NAN,{'捷克共和国'}
55299,Torsten Jhncke,男,NAN,NAN,{'瑞典'}
55300,Gerda Johner,女,161.0,53.0,{'瑞士'}
55301,Rdi Johner,男,174.0,62.0,{'瑞士'}
55307,Erik Stein Johnsen,男,NAN,NAN,{'挪威'}
55325,Anders Johnson,男,190.0,75.0,{'美国'}
55326,Andrew Johnson,男,183.0,70.0,{'美国'}
55329,Annette Hersey Johnson (-Acton-Adams),女,NAN,NAN,{'新西兰'}
55336,"William Dean ""Bill"" Johnson",男,175.0,77.0,{'美国'}
55346,"Cassandra Lynn ""Cassie"" Johnson (-Potter)",女,170.0,55.0,{'美国'}
55353,Craig Thomas Johnson,男,188.0,86.0,{'美国'}
55364,"Donald ""Don"" Johnson",男,NAN,NAN,{'美国'}
55369,Erik Robert Johnson,男,193.0,107.0,{'美国'}
55373,Fiona Virginia Johnson (-Stevens),女,NAN,NAN,{'新西兰'}
55377,Gea Johnson,女,170.0,73.0,{'美国'}
55382,"Gregory ""Greg"" Johnson",男,178.0,79.0,{'加拿大'}
55384,Haley Johnson,女,165.0,61.0,{'美国'}
55389,"John Joseph Louis ""Jack"" Johnson, III",男,183.0,100.0,{'美国'}
55395,Jamie Victoria Johnson (-Haskell),女,170.0,61.0,{'美国'}
55410,Kelly Johnson,女,160.0,49.0,{'加拿大'}
55427,Mark Einar Johnson,男,175.0,73.0,{'美国'}
55440,Paul Herbert Johnson,男,183.0,82.0,{'美国'}
55453,Ryan Johnson,男,176.0,80.0,{'加拿大'}
55455,Seba Johnson,女,NAN,NAN,{'美国维尔京群岛'}
55479,Charles William Johnson,男,NAN,NAN,{'美国'}
55484,Linda Marie Johnson-Blair,女,162.0,57.0,{'加拿大'}
55493,Kim Emil Jrgen Johnsson,男,187.0,90.0,{'瑞典'}
55500,Ann Johnston (-Colman),女,NAN,NAN,{'加拿大'}
55516,Karl George Johnston,男,184.0,90.0,{'英国'}
55518,Lee Bernard Grant Johnston,男,175.0,101.0,{'英国'}
55519,Lyndon Johnston,男,180.0,81.0,{'加拿大'}
55521,Marshall Lawrence Johnston,男,177.0,81.0,{'加拿大'}
55524,Rebecca Ann Johnston,女,170.0,67.0,{'加拿大'}
55537,Hans D. Johnstone,男,178.0,77.0,{'美国'}
55540,Nathan Johnstone,男,173.0,65.0,{'澳大利亚'}
55558,Jouko Ilmari Jokinen,男,172.0,70.0,{'芬兰'}
55559,Jussi Petteri Jokinen,男,181.0,86.0,{'芬兰'}
55561,Olli Veli Pekka Jokinen,男,187.0,91.0,{'芬兰'}
55572,Ivan Joller,男,180.0,72.0,{'瑞士'}
55595,Peter Jonas,男,176.0,70.0,{'奥地利'}
55604,Lars Anders Jonell,男,181.0,84.0,{'瑞典'}
55608,Alan Jones,男,173.0,72.0,{'英国'}
55610,Alice Jones,女,170.0,75.0,{'澳大利亚'}
55614,Arianne Jones,女,163.0,59.0,{'加拿大'}
55617,"Barbara Ellen ""Barb"" Jones",女,170.0,57.0,{'美国'}
55623,"William Anthony Ashford ""Bill"" Jones",男,NAN,NAN,{'英国'}
55631,"Candace Lynne ""Candy"" Jones (-Fraser)",女,NAN,NAN,{'加拿大'}
55636,"Clinton ""Clint"" Jones",男,175.0,55.0,{'美国'}
55663,Glyn Jones,男,NAN,NAN,{'英国'}
55664,"Gregory Francis ""Greg"" Jones",男,NAN,NAN,{'美国'}
55665,Idris Gwyn Jones,男,NAN,NAN,{'南非'}
55680,Jennifer Judith Jones,女,173.0,63.0,{'加拿大'}
55681,"Jennifer Marie ""Jenny"" Jones",女,161.0,61.0,{'英国'}
55694,Lloyd Jones,男,185.0,NAN,{'法国'}
55695,"Lori ""Lolo"" Jones",女,175.0,70.0,{'美国'}
55704,Maximiliano Jones Ivina,男,170.0,73.0,{'西班牙'}
55709,Morgan Jones,男,178.0,75.0,{'英国'}
55717,Perianne Jones,女,167.0,55.0,{'加拿大'}
55720,"Randal ""Randy"" Jones",男,180.0,89.0,{'美国'}
55724,Christopher Robin Jones,男,NAN,NAN,{'英国'}
55728,Russell Anderson Jones,男,NAN,NAN,{'澳大利亚'}
55732,Sharon Jones (-Barker),女,150.0,47.0,{'英国'}
55759,"Francis Anthony ""Frank"" Jones, Jr.",男,167.0,65.0,{'美国'}
55769,Jong Ok-Myong,女,163.0,56.0,{'朝鲜'}
55773,Jong Yong-Hyok,男,172.0,65.0,{'朝鲜'}
55795,Gary Michael Jonland,男,183.0,84.0,{'美国'}
55797,Emmanuel Jonnier,男,175.0,65.0,{'法国'}
55809,Karl Emil Jnsson,男,178.0,79.0,{'瑞典'}
55812,Karl Gustaf Jonsson,男,165.0,NAN,{'瑞典'}
55814,Hanna Helena Jonsson (-Ekholm),女,172.0,59.0,{'瑞典'}
55818,Inglfur Jnsson,男,NAN,NAN,{'冰岛'}
55821,Janet Margareta Jonsson (Sundin-),女,166.0,60.0,{'瑞典'}
55822,Jenny Elisabeth Jonsson (-Dorazio),女,169.0,56.0,{'瑞典'}
55827,Ulf Peter Jrgen Jnsson,男,184.0,89.0,{'瑞典'}
55828,Per Anders Kenny Jnsson,男,191.0,92.0,{'瑞典'}
55829,Lars-Theodor Jonsson,男,NAN,NAN,{'瑞典'}
55832,Kjell Magnus Jonsson,男,178.0,70.0,{'瑞典'}
55833,Karl Niklas Jonsson,男,178.0,68.0,{'瑞典'}
55841,Sigurur Hjalmar Jnsson,男,NAN,NAN,{'冰岛'}
55848,Alf Tomas Jonsson,男,181.0,82.0,{'瑞典'}
55849,rir Jnsson,男,NAN,NAN,{'冰岛'}
55857,Joo Young-Dai,男,NAN,NAN,{'韩国'}
55868,Nicole M. Joraanstad,女,165.0,55.0,{'美国'}
55877,"Jeffrey Robert ""Jeff"" Jordan",男,NAN,NAN,{'美国'}
55880,Lino Jordan,男,185.0,78.0,{'意大利'}
55894,Isabelle Helen Jordansson,女,170.0,70.0,{'瑞典'}
55898,Olav Jordet,男,176.0,75.0,{'挪威'}
55902,Selina Jrg,女,174.0,63.0,{'德国'}
55927,Andr Jorns,男,167.0,65.0,{'瑞士'}
55930,Andrea Jory,男,NAN,NAN,{'意大利'}
55939,Carl Vilhelm Josefsson,男,NAN,NAN,{'瑞典'}
55940,Gustaf Enar Josefsson,男,NAN,NAN,{'瑞典'}
55946,Curtis Shayne Joseph,男,180.0,86.0,{'加拿大'}
55949,Fabian Gerard Joseph,男,173.0,80.0,{'加拿大'}
55955,Jessica Joseph,女,160.0,50.0,{'美国'}
55965,"Ronald Bert ""Ron"" Joseph",男,159.0,73.0,{'美国'}
55971,Vivian Laureen Joseph,女,159.0,57.0,{'美国'}
55983,Erwin Josi,男,175.0,75.0,{'瑞士'}
55984,Roman Josi,男,186.0,88.0,{'瑞士'}
55986,Bohuslav Josfek,男,NAN,NAN,{'捷克共和国'}
55991,Marion Josserand,女,162.0,56.0,{'法国'}
55997,"Jeffrey William ""Jeff"" Jost",男,185.0,91.0,{'美国'}
56004,Brian Joubert,男,179.0,74.0,{'法国'}
56008,Micheline Joubert,女,150.0,50.0,{'法国'}
56018,Joung Young-Suk,男,NAN,NAN,{'韩国'}
56039,Dragia Jovanovi,男,NAN,NAN,{'塞尔维亚'}
56047,Pavle Jovanovic,男,185.0,100.0,{'美国'}
56050,"Edward ""Ed"" Jovanovski",男,188.0,96.0,{'加拿大'}
56081,Robert Thomas Joyce,男,185.0,89.0,{'加拿大'}
56082,Dan Joye,男,170.0,73.0,{'美国'}
56093,Jan Jzwik,男,177.0,72.0,{'波兰'}
56111,Dagny Jrgensen,女,NAN,NAN,{'挪威'}
56120,Inger Jrgensen (-Nilsen),女,NAN,NAN,{'挪威'}
56153,Ju Hyeong-Jun,男,175.0,73.0,{'韩国'}
56157,Ju Min-Jin,女,165.0,50.0,{'韩国'}
56178,Sofie Jurez,女,172.0,70.0,{'安道尔'}
56185,Leon Jucewicz,男,172.0,62.0,{'波兰'}
56188,Ulrich Jucker,男,174.0,76.0,{'瑞士'}
56203,Didrik Bastian Wikestad Juell,男,180.0,NAN,{'挪威'}
56205,"Cornelis Theophillus Jacobus ""Cees"" Juffermans",男,182.0,65.0,{'荷兰'}
56208,Vlado Jug,男,187.0,85.0,{'塞尔维亚'}
56223,Michael Juhlin,男,NAN,NAN,{'美国维尔京群岛'}
56224,Clas Patrik Juhlin,男,184.0,88.0,{'瑞典'}
56225,Julius Juhn,男,NAN,NAN,{'奥地利'}
56230,Hamilton Dawson Jukes,男,NAN,NAN,{'英国'}
56238,Alfons Julen,男,NAN,NAN,{'瑞士'}
56239,Anton Julen,男,NAN,NAN,{'瑞士'}
56240,Martin Julen,男,170.0,64.0,{'瑞士'}
56241,Max Julen,男,170.0,64.0,{'瑞士'}
56242,Oswald Julen,男,NAN,NAN,{'瑞士'}
56243,Simon Ambros Julen,男,NAN,NAN,{'瑞士'}
56278,Jun Jeung-Hae,男,NAN,NAN,{'韩国'}
56285,"Joseph ""Joe"" Juneau",男,182.0,87.0,{'加拿大'}
56287,Jan Gunnar Junell,男,186.0,84.0,{'瑞典'}
56293,Jung Dong-Hyeon,男,180.0,74.0,{'韩国'}
56297,Mathias Jung,男,NAN,NAN,{'德国'}
56299,Otto Jung,男,NAN,NAN,{'阿根廷'}
56303,Jung Sung-Il,男,173.0,67.0,{'韩国'}
56305,"Friedrich ""Fritz"" Jungblut",男,NAN,NAN,{'德国'}
56309,Andr Jungen,男,176.0,63.0,{'瑞士'}
56312,Wolfgang Junginger,男,NAN,NAN,{'德国'}
56323,Gilmore Vincent Junio,男,173.0,68.0,{'加拿大'}
56331,Willy Junod,男,178.0,71.0,{'瑞士'}
56339,Erwin Juon,男,177.0,89.0,{'瑞士'}
56360,Damir Jurevi,男,177.0,78.0,{'克罗地亚'}
56361,Milan Jurina,男,195.0,110.0,{'斯洛伐克'}
56364,Tom Juro,男,188.0,88.0,{'斯洛伐克'}
56365,Petra Jurov,女,170.0,66.0,{'斯洛伐克'}
56367,Vtzslav Jureek,男,172.0,71.0,{'捷克共和国'}
56371,Eszter Jurek,女,NAN,NAN,{'匈牙利'}
56372,Kazimierz Jurek,男,177.0,76.0,{'波兰'}
56375,Eline Jurg,女,177.0,73.0,{'荷兰'}
56377,Arvds Jurgens,男,NAN,NAN,{'拉脱维亚'}
56383,Peter Juric,男,190.0,76.0,{'奥地利'}
56388,Jaan Jris,男,187.0,69.0,{'爱沙尼亚'}
56395,Anna Jurkiewicz,女,155.0,52.0,{'波兰'}
56398,Peter Jurko,男,NAN,NAN,{'捷克共和国'}
56403,Darja Jurlova,女,168.0,62.0,{'爱沙尼亚'}
56410,anna Jukne,女,157.0,56.0,{'拉脱维亚'}
56419,Esko Eero Jussila,男,169.0,62.0,{'芬兰'}
56420,Risto Kalevi Jussilainen,男,180.0,64.0,{'芬兰'}
56426,Mathieu Justafre,男,170.0,64.0,{'法国'}
56427,Aage Justesen,男,NAN,NAN,{'丹麦'}
56436,George Justinian,男,185.0,82.0,{'罗马尼亚'}
56452,Timo Juhani Jutila,男,176.0,85.0,{'芬兰'}
56464,Niilo Matias Juvonen,男,NAN,NAN,{'芬兰'}
56467,Martti Samuel Jylh,男,184.0,76.0,{'芬兰'}
56477,Anna Kaaleste (Muhhina-),女,NAN,NAN,{'俄罗斯'}
56482,Vello (-Vassili) Kaaristo (-Krassikov),男,168.0,64.0,{'爱沙尼亚'}
56496,Yoshikazu Matthew Jon Kabayama,男,167.0,78.0,{'日本'}
56503,Frantiek Kaberle,男,184.0,84.0,{'捷克共和国'}
56504,Frantiek Kaberle,男,180.0,89.0,{'捷克共和国'}
56505,Tom Kaberle,男,185.0,97.0,{'捷克共和国'}
56508,Yevgeniya Nikolayevna Kabina-Sidorova,女,164.0,65.0,{'俄罗斯'}
56535,Tadeusz Kacik,男,170.0,77.0,{'波兰'}
56561,Caryn Jami Kadavy,女,162.0,51.0,{'美国'}
56562,Jaroslav Kadav,男,NAN,NAN,{'捷克共和国'}
56568,Nina Kadeva-Klenovska,女,174.0,61.0,{'保加利亚'}
56579,Arnold Kadlec,男,188.0,79.0,{'捷克共和国'}
56580,Drahomr Kadlec,男,181.0,86.0,{'捷克共和国'}
56596,Yuki Kadono,男,173.0,64.0,{'日本'}
56597,Yoshimitsu Kadowaki,男,176.0,80.0,{'日本'}
56605,Andrzej Kdzioka,男,180.0,87.0,{'波兰'}
56606,Stanisaw Kdzioka,男,NAN,NAN,{'波兰'}
56609,Pierre Kaempff,男,NAN,NAN,{'卢森堡'}
56611,Yumi Kaeriyama,女,161.0,55.0,{'日本'}
56636,Uwe Kagelmann,男,180.0,74.0,{'德国'}
56641,Gottfried Kgi,男,NAN,NAN,{'瑞士'}
56642,Markus Kgi,男,172.0,70.0,{'瑞士'}
56645,Masakazu Kagiyama,男,160.0,60.0,{'日本'}
56646,"Daniel ""Danny"" Kah",男,173.0,64.0,{'澳大利亚'}
56647,John Kah,男,167.0,69.0,{'澳大利亚'}
56658,Josef Kahl,男,NAN,NAN,{'捷克共和国'}
56687,"Johann ""Hans"" Kail",男,NAN,NAN,{'奥地利'}
56700,Edda Kainz (-Matt),女,NAN,NAN,{'奥地利'}
56713,Otto Kaiser,男,NAN,NAN,{'奥地利'}
56728,Toshihiro Kaiwa,男,166.0,62.0,{'日本'}
56732,Uno Kajak,男,173.0,67.0,{'俄罗斯'}
56735,Mila Johanna Kajas (-Virtanen),女,162.0,48.0,{'芬兰'}
56747,Milan Kajkl,男,184.0,88.0,{'捷克共和国'}
56748,Ritva Marjatta Kajosmaa (Sakki-),女,169.0,59.5,{'芬兰'}
56752,Vladimir Kajzelj,男,NAN,NAN,{'塞尔维亚'}
56754,Marian Kajzerek,男,171.0,74.0,{'波兰'}
56764,Isao Kakihara,男,170.0,67.0,{'日本'}
56765,Takashi Kakihara,男,NAN,NAN,{'日本'}
56775,Horst Kakl,男,NAN,NAN,{'奥地利'}
56785,Koji Kakuta,男,172.0,73.0,{'日本'}
56811,"Janusz Antoni ""Jan"" Kalbarczyk",男,167.0,76.0,{'波兰'}
56812,Frederik Kalbermatten,男,180.0,65.0,{'瑞士'}
56817,Martten Kaldvee,男,178.0,66.0,{'爱沙尼亚'}
56818,Urmas Kaldvee,男,179.0,70.0,{'爱沙尼亚'}
56832,Ivaylo Kalev,男,NAN,NAN,{'保加利亚'}
56836,Bagher Kalhor,男,178.0,85.0,{'伊朗'}
56837,Gorban Ali Kalhor,男,167.0,72.0,{'伊朗'}
56838,Marjan Kalhor,女,168.0,60.0,{'伊朗'}
56839,Mohammad Kalhor,男,NAN,NAN,{'伊朗'}
56843,Akbar Kalili,男,NAN,NAN,{'伊朗'}
56852,Alois Klin,男,170.0,61.0,{'瑞士'}
56853,Franz Klin,男,172.0,67.0,{'瑞士'}
56854,"Alfred ""Fredel"" Klin",男,169.0,67.0,{'瑞士'}
56855,Stefan Klin,男,180.0,70.0,{'瑞士'}
56856,Urs Klin,男,166.0,72.0,{'瑞士'}
56861,Lyudmila Georgiyevna Kalinchik,女,164.0,59.0,{'白俄罗斯'}
56865,Anton Yevgenyevich Kalinichenko,男,168.0,52.0,{'俄罗斯'}
56866,Dmitry Vladimirovich Kalinin,男,191.0,91.0,{'俄罗斯'}
56870,Yury Vitalyevich Kalinin,男,170.0,62.0,{'俄罗斯'}
56876,ubomra Kalinov,女,169.0,57.0,{'斯洛伐克'}
56880,Konstantin Aleksandrovich Kalinovsky,男,187.0,72.0,{'白俄罗斯'}
56886,Konstantin Kalistratov,男,177.0,76.0,{'俄罗斯'}
56898,Marina Charlotte Kalla,女,162.0,60.0,{'瑞典'}
56901,Aulis Arnold Kallakorpi (Nuutinen-),男,164.0,65.0,{'芬兰'}
56910,"James ""Jamie"" Kallio",男,168.0,74.0,{'加拿大'}
56912,Tomi Kristian Kallio,男,184.0,85.0,{'芬兰'}
56924,Sami Olavi Kallunki,男,184.0,69.0,{'芬兰'}
56942,Pteris Kalni,男,174.0,80.0,{'拉脱维亚'}
56949,Nikos Kalofiris,男,NAN,NAN,{'希腊'}
56955,"Magdalini ""Magda"" Kalomoirou",女,170.0,70.0,{'希腊'}
56967,Eino Onni Juhani Alpo Kalpala,男,NAN,NAN,{'芬兰'}
56971,"Dieter Kalt, Jr.",男,175.0,83.0,{'奥地利'}
56972,"Dieter Kalt, Sr.",男,NAN,NAN,{'奥地利'}
56976,Anton Kaltenberger,男,NAN,NAN,{'奥地利'}
56978,Max Kaltenberger,男,168.0,70.0,{'奥地利'}
56981,Stefan Kaltschtz,男,178.0,75.0,{'奥地利'}
56985,Yelena Kalugina,女,168.0,57.0,{'白俄罗斯'}
56993,Aleksey Nikolayevich Kalyuzhny,男,178.0,79.0,{'白俄罗斯'}
57016,Erkki Kmrinen,男,172.0,70.0,{'芬兰'}
57029,John-Andrew Kambanis,男,175.0,81.0,{'希腊'}
57041,Shinkichi Kamei,男,NAN,NAN,{'日本'}
57053,Anton Yevgenyevich Kamenev,男,178.0,63.0,{'俄罗斯'}
57055,Nina Kamenik,女,161.0,55.0,{'德国'}
57056,Krasimir Kamenov,男,NAN,NAN,{'保加利亚'}
57059,Nikolay Andreyevich Kamensky,男,167.0,68.0,{'俄罗斯'}
57061,Valery Viktorovich Kamensky,男,188.0,88.0,{'俄罗斯'}
57062,Pavel Gennadyevich Kamentsev,男,182.0,75.0,{'哈萨克斯坦'}
57065,Nadja Kamer (-Jnglin),女,179.0,76.0,{'瑞士'}
57070,Jiro Kamiharako,男,176.0,64.0,{'日本'}
57071,Yuji Kamijo,男,166.0,72.0,{'日本'}
57076,Yuka Kamino,女,163.0,54.0,{'日本'}
57079,Valentina Valentinovna Kaminskaya,女,165.0,52.0,{'白俄罗斯'}
57091,"August Frederick ""Fred"" Kammer, Jr.",男,NAN,NAN,{'美国'}
57092,Axel Kammerer,男,181.0,88.0,{'德国'}
57093,Bernhard Kammerer,男,175.0,76.0,{'意大利'}
57106,Svetlana Vladimirovna Kamotskaya,女,170.0,60.0,{'白俄罗斯'}
57107,Viktor Borisovich Kamotsky,男,182.0,74.0,{'白俄罗斯'}
57115,Esm Imre Kamphuis,女,178.0,73.0,{'荷兰'}
57149,Alois Kanamller,男,176.0,73.0,{'德国'}
57152,Halina Kanasz (-Wozny),女,164.0,69.0,{'波兰'}
57155,Hidenari Kanayama,男,169.0,78.0,{'日本'}
57174,Georg Kandlinger,男,168.0,66.0,{'德国'}
57183,Patrick Timothy Kane,男,180.0,82.0,{'美国'}
57187,Yasumitsu Kanehama,男,182.0,72.0,{'日本'}
57188,Takaaki Kaneiri,男,182.0,88.0,{'日本'}
57203,Pauls Kaeps,男,NAN,NAN,{'拉脱维亚'}
57223,Kang Nak-Youn,男,NAN,NAN,{'韩国'}
57254,Esa Veikko Antero Kankkonen,男,174.0,76.5,{'芬兰'}
57257,Paula Kann (-Valar),女,165.0,63.0,{'美国'}
57268,Makoto Kano,男,176.0,67.0,{'日本'}
57272,Annette Kansy,女,153.0,45.0,{'德国'}
57283,Arja Leena Kantola (-Klemz),女,167.0,54.0,{'芬兰'}
57292,Barbara Kantorov,女,169.0,63.0,{'斯洛伐克'}
57307,Esko Antero Kaonp,男,NAN,NAN,{'芬兰'}
57312,Hannu Mauri Antero Kapanen,男,178.0,76.0,{'芬兰'}
57313,Niko Klaus Petteri Kapanen,男,177.0,80.0,{'芬兰'}
57314,Sami Hannu Antero Kapanen,男,177.0,80.0,{'芬兰'}
57337,Valery Yevgenyevich Kaplan,男,174.0,73.0,{'俄罗斯'}
57348,"Andreas ""Andy"" Kapp",男,185.0,90.0,{'德国'}
57353,"Ulrich ""Uli"" Kapp",男,184.0,81.0,{'德国'}
57364,Ioannis Kapraras,男,NAN,NAN,{'希腊'}
57371,Franz Kapus,男,188.0,92.0,{'瑞士'}
57372,Richard Kapu,男,182.0,92.0,{'斯洛伐克'}
57373,Tom Kapusta,男,182.0,86.0,{'捷克共和国'}
57376,Sergey Alekseyevich Kapustin,男,180.0,88.0,{'俄罗斯'}
57377,Aleksandra Vitalyevna Kapustina,女,166.0,74.0,{'俄罗斯'}
57378,Jana Kapustov,女,171.0,65.0,{'斯洛伐克'}
57395,German Yevgenyevich Karachevsky,男,NAN,NAN,{'俄罗斯'}
57397,Ilko Angelov Karacholov,男,184.0,82.0,{'保加利亚'}
57398,Ivan Angelov Karacholov,男,180.0,82.0,{'保加利亚'}
57399,Viktor Iosifovich Karachun,男,187.0,89.0,{'白俄罗斯'}
57406,Tuba Karademir,女,165.0,63.0,{'土耳其'}
57409,Thomas Karadimas,男,NAN,NAN,{'希腊'}
57415,Iveta Karafitov,女,174.0,66.0,{'斯洛伐克'}
57426,Iva Karagiozova-Shkodreva,女,163.0,55.0,{'保加利亚'}
57434,Dajana Karajica,女,165.0,60.0,{'塞尔维亚'}
57435,Suad Karajica,男,186.0,75.0,{'塞尔维亚'}
57481,Aleksandr Karapuzov,男,173.0,NAN,{'俄罗斯'}
57488,Katarzyna Karasiska,女,172.0,66.0,{'波兰'}
57501,Ivan Vyacheslavovich Karaulov,男,180.0,60.0,{'哈萨克斯坦'}
57508,Denise Karbon,女,160.0,58.0,{'意大利'}
57528,Pavel Vladimirovich Karelin,男,178.0,61.0,{'俄罗斯'}
57533,Bo Roland Karenus,男,NAN,NAN,{'瑞典'}
57534,Andrey Germanovich Karev,男,180.0,90.0,{'白俄罗斯'}
57541,Minna Marika Karhu,女,171.0,61.0,{'芬兰'}
57554,Muhammad Karim,男,163.0,64.0,{'巴基斯坦'}
57565,Kari Elida Kring,女,166.0,60.0,{'挪威'}
57570,Tanja Kariik,女,168.0,55.0,{'波斯尼亚和黑塞哥维那'}
57574,Paul Tetsuhiko Kariya,男,178.0,78.0,{'加拿大'}
57576,Jouko Kalevi Karjalainen,男,183.0,73.0,{'芬兰'}
57578,Osmo Karjalainen,男,173.0,63.5,{'芬兰'}
57582,Juhani Tapio Antero Krkinen,男,165.0,63.0,{'芬兰'}
57585,Benjamin Martin Karl,男,186.0,90.0,{'奥地利'}
57590,Ernst Wilhelm Ludvig Karlberg,男,NAN,NAN,{'瑞典'}
57591,Tomas Joakim Karlberg,男,186.0,84.0,{'瑞典'}
57605,Truls Ove Karlsen,男,172.0,73.0,{'挪威'}
57607,Yngvar Hafsund Karlsen,男,NAN,NAN,{'挪威'}
57614,Ann-Marie Elisabeth Karlsson,女,164.0,50.0,{'瑞典'}
57620,Irma Christina Karlsson (-Wuopio),女,160.0,59.0,{'瑞典'}
57623,Erik Sven-Gunnar Karlsson,男,181.0,79.0,{'瑞典'}
57625,Eva-Lena Lisbet Karlsson (-Frick),女,169.0,62.0,{'瑞典'}
57626,Evert Gotthardt Karlsson,男,NAN,NAN,{'瑞典'}
57630,Holger Karl Karlsson,男,165.0,62.0,{'瑞典'}
57642,Lars Olof Karlsson,男,178.0,80.0,{'瑞典'}
57646,Nils Emanuel Karlsson,男,NAN,NAN,{'瑞典'}
57652,Stefan Bjrn Ingvar Karlsson,男,179.0,77.0,{'瑞典'}
57654,Stina Ulrika Karlsson (-Smskar),女,173.0,58.0,{'瑞典'}
57656,Alf Tord Karlsson,男,182.0,80.0,{'瑞典'}
57663,Geir Karlstad,男,190.0,80.0,{'挪威'}
57664,Jon-Magne Karlstad,男,188.0,80.0,{'挪威'}
57670,Mehmut evket Karman,男,NAN,NAN,{'土耳其'}
57679,Benno Karner,男,NAN,NAN,{'奥地利'}
57682,Peter Van Karns,男,178.0,66.0,{'美国'}
57692,Algo Krp,男,192.0,81.0,{'爱沙尼亚'}
57695,Vaughn Karpan,男,183.0,79.0,{'加拿大'}
57700,Ihor Vasylovych Karpenko,男,172.0,77.0,{'乌克兰'}
57701,Nikolay Nikolayevich Karpenko,男,179.0,62.0,{'哈萨克斯坦'}
57708,Jzef Karpiel,男,172.0,78.0,{'波兰'}
57709,Stanisaw Karpiel,男,167.0,75.0,{'波兰'}
57711,"Kenneth ""Ken"" Karpoff",男,178.0,74.0,{'加拿大'}
57712,Gennady Mikhaylovich Karponosov,男,173.0,66.0,{'俄罗斯'}
57715,Nikolay Ivanovich Karpov,男,NAN,NAN,{'俄罗斯'}
57718,Valery Yevgenyevich Karpov,男,178.0,80.0,{'俄罗斯'}
57722,Klaes Karppinen,男,164.0,59.5,{'芬兰'}
57728,Bernd Karrenbauer,男,173.0,83.0,{'德国'}
57732,George Karrys,男,180.0,82.0,{'加拿大'}
57744,Anke Karstens,女,175.0,65.0,{'德国'}
57747,Mrti Karsums,男,178.0,90.0,{'拉脱维亚'}
57758,Esko K. Karu,男,188.0,95.0,{'加拿大'}
57760,Matti Antero Karumaa,男,NAN,NAN,{'芬兰'}
57769,Michelle Karvinen,女,166.0,69.0,{'芬兰'}
57770,Aki Tapani Karvonen,男,176.0,70.0,{'芬兰'}
57776,Bernd Karwofsky,男,180.0,NAN,{'德国'}
57779,"Konstantinos ""Kostas"" Karydas",男,NAN,NAN,{'希腊'}
57792,Georgi Kasabov,男,173.0,66.0,{'保加利亚'}
57800,Tatsumi Kasahara,男,168.0,60.0,{'日本'}
57801,Hisashi Kasai,男,174.0,70.0,{'日本'}
57803,Noriaki Kasai,男,176.0,60.0,{'日本'}
57817,Aleksey Viktorovich Kasatonov,男,180.0,84.0,{'俄罗斯'}
57818,Yukio Kasaya,男,170.0,66.0,{'日本'}
57826,Giovanni Kasebacher,男,NAN,NAN,{'意大利'}
57832,Waltraud Kaser,女,169.0,61.0,{'意大利'}
57834,Monika Kaserer,女,169.0,58.0,{'奥地利'}
57851,"Henry Charles ""Hank"" Kashiwa",男,170.0,66.0,{'美国'}
57852,Michiko Kashiwabara,女,160.0,53.0,{'日本'}
57853,Kumiko Kashiwagi,女,159.0,53.0,{'日本'}
57854,Masayoshi Kashiwagi,男,170.0,65.0,{'日本'}
57857,Yury Fyodorovich Kashkarov,男,185.0,77.0,{'俄罗斯'}
57866,Jan Stanisaw Kasielski,男,178.0,74.0,{'波兰'}
57872,Harry Hubert Kaskey,男,NAN,NAN,{'美国'}
57884,Felix Kaspar,男,NAN,NAN,{'奥地利'}
57887,Darius Vladovich Kasparaitis,男,180.0,96.0,{'俄罗斯'}
57890,Jan Kasper,男,NAN,NAN,{'捷克共和国'}
57891,John Kasper,男,180.0,95.0,{'美国'}
57892,Nolan Kasper,男,173.0,79.0,{'美国'}
57893,Peter Kasper,男,183.0,88.0,{'奥地利'}
57898,Micha Kasperowicz,男,180.0,92.0,{'波兰'}
57902,Mieczysaw Kasprzycki,男,170.0,75.0,{'波兰'}
57907,"Daniel ""Danny"" Kass",男,165.0,61.0,{'美国'}
57914,Elmo Kassin,男,170.0,68.0,{'爱沙尼亚'}
57915,Fabrizio Kasslatter,男,175.0,66.0,{'意大利'}
57923,Kamil Kak,男,178.0,78.0,{'捷克共和国'}
57930,Miriam-Stefanie Kastlunger,女,169.0,67.0,{'奥地利'}
